"1.      What do you think are barriers to getting ahead and becoming financially stable?  For each of the  following 27 options listed, please mark (x) if you think it is a “Big Barrier,” “Less of a Barrier” or “Not a Barrier” in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.      Our state is currently in an economic and health crisis. What type of PROGRAMS do you think are most needed to respond? (Pick your top three Priorities in the TOP column, add your next three priorities in the NEXT column)",,,,,,,,,,,,,,,,,,,,Any other program needed that would best help families become self-sufficient? (fill in),"a.      How familiar are you with the programs that are offered by EightCAP, Inc.?",,a.      Which response best describes how you see EightCAP’s current role in our community? (Please pick one.),a.      How can EightCAP best serve in the future? (Pick all the options that you think apply.),,,,,, Which county do you live in?,b. What best describes your relationship with EightCAP?,Have you used any of the following services from EightCAP in the last three years?,,,,,,,,,,,Have you experienced any of the following in the past year?,,,,,,,,,,,,,,,,What best describes your work status? (Check all that apply),What Counties do you work in? Check all that apply.,,,,,Do you have health insurance?,What best describes your Race/Ethnicity?,Gender?,Age,Marital Status,Schooling – last grade/degree completed?,Military Status?,Your current housing situtation?,"What is the monthly cost of housing for you- (include estimated cost of utilities, insurance in amount?)",How many people (adults and children) in your household?,What is your total Household income range?,Do you have a computer at home?,Do you have a Smart phone?,Do you have internet access?,Is there anything else about your circumstances you would like to share?,Is there anything else about the community's changing needs you would like to add?
Not a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,,Not familiar with most EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,,,,,Other,Community member,,,,,,,,,,,,,,,,,,,,i.   Didn’t go to the doctor because of the cost,j. Didn’t get a prescription filled because of the cost,,l. Missed work because child care plans fell through,,,,,"3.	Work for private business",,,,,Other,Yes,White or Caucasian,Female,24-44 years,Married,Have College Degree,N/A,Own/buying home,2500,Household of 6,"Over $100,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Top Priority,"Food services, other than food banks.",Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,"b.	Received a shut-off notice for utilities",,,,,"g.	Household member lost job/laid off from work",,,j. Didn’t get a prescription filled because of the cost,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,Ionia,Isabella,Montcalm,,Yes,White or Caucasian,Female,24-44 years,Married,High School or GED diploma,N/A,Renting home or apartment,1300,Household of 4,"$45,001-75,000",Yes,Yes,Yes,,
,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Big Barrier,Big Barrier,,,,,,,Top Priority,,,Next Priority,Next Priority,,,Top Priority,,Top Priority,,Next Priority,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Ionia,Community member,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,i.   Didn’t go to the doctor because of the cost,j. Didn’t get a prescription filled because of the cost,,,,,,p. Missed a car payment/ insurance payment,"3.	Work for private business",,Ionia,,,,Yes,White or Caucasian,Female,45-54 years,Married,High School or GED diploma,N/A,Renting home or apartment,$1500,Household of 4,"$25,001 – 45,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Don't know,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,,,Next Priority,,Next Priority,,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,,,,,,,,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,,,,Montcalm,Community member,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,i.   Didn’t go to the doctor because of the cost,,,,,,,,"1.	Unemployed, and looking",,,,Montcalm,,Yes,White or Caucasian,Female,24-44 years,Married,Have Associates degree,N/A,Own/buying home,$1200,Household of 4,"$12,001 – 25,000",Yes,Yes,Yes,,
Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Next Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,not for the present time,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Ionia,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.	Retired",,Ionia,,,,Yes,White or Caucasian,Female,70+ years old,Married,Have College Degree,N/A,Own/buying home,2100,Household of 2,"Over $100,000",Yes,Yes,Yes,no,
Less of a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,,,,,,Next Priority,Top Priority,,Top Priority,Top Priority,,,,Next Priority,,,,,Next Priority,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,,,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Other,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Married,Have College Degree,N/A,Own/buying home,$750,Household of 4,"Over $100,000",Yes,Yes,Yes,,"I would like to see more efforts related to helping young adults secure stable housing. Not just for foster care or homeless youth, but those at risk of becoming homeless and college students who are forced to couch surf because they can't afford rent until they receive their financial aid back from a college. Down payments and security deposits are also a barrier to young adults who do not have access to savings accounts or cannot save due to low-income work."
Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Not a Barrier,,,,,,,,,,,Next Priority,,,Next Priority,,,Next Priority,Top Priority,Top Priority,Top Priority,,Very familiar,,EightCAP’s services are helpful but not vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,,,,Montcalm,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.	Self-employed",Gratiot,,Isabella,Montcalm,Other,Yes,White or Caucasian,Female,24-44 years,Married,Have Masters or other advanced degree,N/A,Own/buying home,1500,Household of 5,"Over $100,000",Yes,Yes,Yes,,
Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Next Priority,,Very familiar,,EightCAP’s services are helpful but not vital for a strong community,,,Start new programs to met new needs in the community,,Partner with other organizations and agencies in the community,,Gratiot,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,i.   Didn’t go to the doctor because of the cost,,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,,,,,Yes,White or Caucasian,Female,24-44 years,Other,Have College Degree,N/A,Own/buying home,1000,Household of 2,"$45,001-75,000",Yes,Yes,Yes,,
Big Barrier,Not a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Big Barrier,,,Top Priority,Next Priority,Top Priority,,Top Priority,,Next Priority,,,,,,,,,Next Priority,,,"Universal Healthcare, Higher Minimum Wage, More Affordable Housing, Help with Trade School Costs",Somewhat familiar with EightCAP programs,,EightCAP’s services help their clients but have no impact on our community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Never Married,Have College Degree,N/A,Renting home or apartment,840,Household of 1,"$25,001 – 45,000",Yes,Yes,Yes,It's hard to rent a 2-bedroom place on my income,"Housing is a big issue, both affordable housing and availability of affordable housing"
Big Barrier,Big Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Don't know,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Don't know,Don't know,Don't know,Don't know,Don't know,Less of a Barrier,Less of a Barrier,Big Barrier,,,,,,,,,Top Priority,Top Priority,Next Priority,,Next Priority,,,Top Priority,,Next Priority,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are helpful but not vital for a strong community,,Improve access to and/or quality of current programs,,,,,Montcalm,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",,,,Montcalm,,Yes,White or Caucasian,Female,45-54 years,Never Married,Have Masters or other advanced degree,N/A,Own/buying home,1500,Household of 2,"Over $100,000",Yes,Yes,Yes,,
Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Top Priority,Top Priority,,,,,Top Priority,,,,,,,,,,Next Priority,,Next Priority,Next Priority,"similar to collaboration, common messaging;  no matter what organization someone goes to the same message is sent in a positive, strength base way that is compassionate and empathetic",Very familiar,,EightCAP’s services are vital for a strong community,,,,,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,,Isabella,,,Yes,White or Caucasian,Female,45-54 years,Married,Have College Degree,N/A,Own/buying home,$1000.00,Household of 4,"$25,001 – 45,000",Yes,Yes,Yes,,"I feel that while 8CAP definitely collaborates very well in general, their Head Start and Early Head Start programs do not collaborate as well as other Counties that our organization works with."
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,,,,,,,,,Top Priority,Top Priority,Next Priority,,,,,Top Priority,,Next Priority,Next Priority,,,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isabella,,,Yes,White or Caucasian,Female,45-54 years,Divorced,Have Masters or other advanced degree,N/A,Renting home or apartment,1200,Household of 1,"$45,001-75,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Don't know,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,,Top Priority,,,Top Priority,,Top Priority,,Next Priority,,,,,,,,,Next Priority,Next Priority,,I see families needing to be taught nutrition and budgeting so that they are buying items that are more cost effective and healthy for their families to eat.Many times our food banks are not even giving out the best nutritional options for families.,,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Montcalm,Work for EightCAP or on Governance Board/Policy Council,,,,,,,,,,,,,,,,,,,,,,,,,n. Your family income dropped because an adult became disabled and couldn’t work,,,"6.	Non-profit (including religious org.) employee",Gratiot,,,,,Yes,White or Caucasian,Female,55-69 years,Married,Have College Degree,N/A,Own/buying home,1100,Household of 2,"$45,001-75,000",Yes,Yes,Yes,No,Our local food bank is now serving twice as many families per week as it was prior to Covid 19 pandemic.
